idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled
278,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.56,2.696,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.5274100298487532,-0.33295260133550264,-1.1457221349398665
279,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.56,2.696,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.5274100298487532,-0.33295260133550264,0.43649902211044
280,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.590000000000002,2.698,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.2243681300825389,-0.25197641255277275,0.43649902211044
281,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.590000000000002,2.698,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.2243681300825389,-0.25197641255277275,0.43649902211044
282,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.7,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.17100022377002494,0.43649902211044
283,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.7,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.17100022377002494,0.43649902211044
284,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.540000000000001,2.705,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.7294379630262173,0.03144024818681769,0.43649902211044
285,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.540000000000001,2.705,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.7294379630262173,0.03144024818681769,0.43649902211044
286,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.540000000000001,2.7039999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.7294379630262173,-0.009047846204565219,-1.1457221349398665
287,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.540000000000001,2.7039999999999997,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.7294379630262173,-0.009047846204565219,-1.1457221349398665
288,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.56,2.7089999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.5274100298487532,0.1933926257522774,0.43649902211044
289,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.56,2.7089999999999996,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.5274100298487532,0.1933926257522774,-1.1457221349398665
290,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.520000000000001,2.707,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.9314658962036817,0.11241643696954755,2.0187201791607468
291,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.520000000000001,2.707,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.9314658962036817,0.11241643696954755,0.43649902211044
292,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.04953594059591217,0.43649902211044
293,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.04953594059591217,0.43649902211044
294,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.699,72.2,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.21148831816140784,0.7529432535205058
295,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.699,72.2,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.21148831816140784,0.7529432535205058
296,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.696,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.33295260133550264,0.721298830379506
297,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.696,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.33295260133550264,0.721298830379506
298,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.570000000000002,2.697,72.16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.426396063260003,-0.29246450694413767,0.6896544072384837
299,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.570000000000002,2.697,72.16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.426396063260003,-0.29246450694413767,0.6896544072384837
300,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.698,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.25197641255277275,0.8162320998025056
301,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.698,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.25197641255277275,0.8162320998025056
302,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.58,2.7089999999999996,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.3253820966712888,0.1933926257522774,0.8162320998025056
303,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.58,2.7089999999999996,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.3253820966712888,0.1933926257522774,0.8162320998025056
304,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.549999999999999,2.7110000000000003,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.6284239964375031,0.27436881453504325,0.8162320998025056
305,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.549999999999999,2.7110000000000003,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.6284239964375031,0.27436881453504325,0.8162320998025056
306,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.56,2.708,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.5274100298487532,0.15290453136093046,0.8162320998025056
307,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.56,2.708,72.24,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.5274100298487532,0.15290453136093046,0.8162320998025056
308,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,-0.04953594059591217,0.721298830379506
309,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,-0.04953594059591217,0.721298830379506
310,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.58,2.701,72.16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.3253820966712888,-0.13051212937866,0.6896544072384837
311,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.58,2.701,72.16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.3253820966712888,-0.13051212937866,0.6896544072384837
312,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.697,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.29246450694413767,0.721298830379506
313,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.697,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.29246450694413767,0.721298830379506
314,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.6,2.694,72.16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.1233541634938247,-0.41392879011825046,0.6896544072384837
315,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.6,2.694,72.16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.1233541634938247,-0.41392879011825046,0.6896544072384837
316,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.58,2.701,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.3253820966712888,-0.13051212937866,0.721298830379506
317,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.58,2.701,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.3253820966712888,-0.13051212937866,0.721298830379506
318,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.7039999999999997,72.2,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.009047846204565219,0.7529432535205058
319,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.7039999999999997,72.2,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.009047846204565219,0.7529432535205058
320,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.540000000000001,2.708,72.18,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.7294379630262173,0.15290453136093046,0.721298830379506
321,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.540000000000001,2.708,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.7294379630262173,0.15290453136093046,0.43649902211044
322,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.6,2.707,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.1233541634938247,0.11241643696954755,0.43649902211044
323,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.6,2.707,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.1233541634938247,0.11241643696954755,-1.1457221349398665
324,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.2243681300825389,-0.04953594059591217,0.43649902211044
325,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.2243681300825389,-0.04953594059591217,0.43649902211044
326,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.570000000000002,2.7,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.426396063260003,-0.17100022377002494,-1.1457221349398665
327,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.570000000000002,2.7,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.426396063260003,-0.17100022377002494,0.43649902211044
328,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.7,70.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.17100022377002494,-2.727943291990173
329,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.7,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.17100022377002494,-1.1457221349398665
330,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.639999999999999,2.699,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-0.7192982971388961,-0.21148831816140784,0.43649902211044
331,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.639999999999999,2.699,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-0.7192982971388961,-0.21148831816140784,0.43649902211044
332,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.701,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,-0.13051212937866,0.43649902211044
333,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.701,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,-0.13051212937866,2.0187201791607468
334,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.7,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.17100022377002494,-1.1457221349398665
335,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.7,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.17100022377002494,-1.1457221349398665
336,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.56,2.7039999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.5274100298487532,-0.009047846204565219,0.43649902211044
337,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.56,2.7039999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.5274100298487532,-0.009047846204565219,0.43649902211044
338,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.04953594059591217,0.43649902211044
339,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.04953594059591217,0.43649902211044
340,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.702,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.09002403498729507,0.43649902211044
341,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.702,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.09002403498729507,0.43649902211044
342,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.6,2.699,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.1233541634938247,-0.21148831816140784,0.43649902211044
343,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.6,2.699,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.1233541634938247,-0.21148831816140784,-1.1457221349398665
344,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.570000000000002,2.697,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.426396063260003,-0.29246450694413767,-1.1457221349398665
345,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.570000000000002,2.697,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.426396063260003,-0.29246450694413767,-1.1457221349398665
346,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.590000000000002,2.697,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.2243681300825389,-0.29246450694413767,-1.1457221349398665
347,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.590000000000002,2.697,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.2243681300825389,-0.29246450694413767,-1.1457221349398665
348,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,-0.04953594059591217,0.43649902211044
349,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.7030000000000003,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,-0.04953594059591217,2.0187201791607468
350,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.590000000000002,2.71,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.2243681300825389,0.23388072014366032,-1.1457221349398665
351,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.590000000000002,2.71,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.2243681300825389,0.23388072014366032,0.43649902211044
352,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.7089999999999996,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,0.1933926257522774,-1.1457221349398665
353,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.590000000000002,2.7089999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.2243681300825389,0.1933926257522774,0.43649902211044
354,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.549999999999999,2.705,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.6284239964375031,0.03144024818681769,2.0187201791607468
355,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.549999999999999,2.705,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.6284239964375031,0.03144024818681769,-1.1457221349398665
356,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.6,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.1233541634938247,-0.04953594059591217,0.43649902211044
357,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.6,2.7030000000000003,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.1233541634938247,-0.04953594059591217,0.43649902211044
358,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.590000000000002,2.701,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.2243681300825389,-0.13051212937866,0.43649902211044
359,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.590000000000002,2.701,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.2243681300825389,-0.13051212937866,-1.1457221349398665
360,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.58,2.693,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.3253820966712888,-0.45441688450961537,0.43649902211044
361,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.58,2.693,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.3253820966712888,-0.45441688450961537,0.43649902211044
362,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.697,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.29246450694413767,-1.1457221349398665
363,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.570000000000002,2.697,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.426396063260003,-0.29246450694413767,0.43649902211044
364,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.56,2.7,70.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.5274100298487532,-0.17100022377002494,-2.727943291990173
365,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.56,2.7,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.5274100298487532,-0.17100022377002494,-1.1457221349398665
366,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.549999999999999,2.701,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.6284239964375031,-0.13051212937866,0.43649902211044
367,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.549999999999999,2.701,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.6284239964375031,-0.13051212937866,0.43649902211044
368,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.56,2.7119999999999997,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.5274100298487532,0.3148569089263902,0.43649902211044
369,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3899999999999997,14.56,2.7119999999999997,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2733181206566936,-1.5274100298487532,0.3148569089263902,2.0187201791607468
370,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.53,2.7110000000000003,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.8304519296149675,0.27436881453504325,-1.1457221349398665
371,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.53,2.7110000000000003,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.8304519296149675,0.27436881453504325,-1.1457221349398665
372,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.708,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,0.15290453136093046,0.43649902211044
373,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.708,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,0.15290453136093046,0.43649902211044
374,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.58,2.702,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.3076610148722333,-1.3253820966712888,-0.09002403498729507,0.43649902211044
375,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.58,2.702,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.3076610148722333,-1.3253820966712888,-0.09002403498729507,0.43649902211044
376,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.6,2.698,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.30079243602912514,-1.1233541634938247,-0.25197641255277275,0.43649902211044
377,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.35,14.6,2.698,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.30079243602912514,-1.1233541634938247,-0.25197641255277275,0.43649902211044
378,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.62,2.697,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-0.9213262303163604,-0.29246450694413767,0.43649902211044
379,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.62,2.697,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-0.9213262303163604,-0.29246450694413767,-1.1457221349398665
380,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.58,2.7,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.3076610148722333,-1.3253820966712888,-0.17100022377002494,-1.1457221349398665
381,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.34,14.58,2.7,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.3076610148722333,-1.3253820966712888,-0.17100022377002494,-1.1457221349398665
382,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.702,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.09002403498729507,-1.1457221349398665
383,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.590000000000002,2.702,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.2243681300825389,-0.09002403498729507,-1.1457221349398665
384,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.56,2.7089999999999996,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.5274100298487532,0.1933926257522774,0.43649902211044
385,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.56,2.7089999999999996,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.5274100298487532,0.1933926257522774,2.0187201791607468
386,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.71,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,0.23388072014366032,-1.1457221349398665
387,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.71,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,0.23388072014366032,0.43649902211044
388,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.56,2.7060000000000004,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.5274100298487532,0.0719283425782006,-1.1457221349398665
389,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.56,2.7060000000000004,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.5274100298487532,0.0719283425782006,0.43649902211044
390,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.549999999999999,2.701,73.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.6284239964375031,-0.13051212937866,2.0187201791607468
391,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.549999999999999,2.701,71.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.6284239964375031,-0.13051212937866,-1.1457221349398665
392,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.58,2.698,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.3253820966712888,-0.25197641255277275,0.43649902211044
393,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.58,2.698,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.3253820966712888,-0.25197641255277275,0.43649902211044
394,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.701,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.13051212937866,0.43649902211044
395,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.37,14.58,2.701,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2870552783429092,-1.3253820966712888,-0.13051212937866,0.43649902211044
396,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.610000000000001,2.696,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.0223401969050745,-0.33295260133550264,0.43649902211044
397,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.3600000000000003,14.610000000000001,2.696,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.29392385718601705,-1.0223401969050745,-0.33295260133550264,0.43649902211044
398,Spot-01,65235-25800,2020-03-30,0.7,0.7,2.38,14.610000000000001,2.705,72.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.2801866994998014,-1.0223401969050745,0.03144024818681769,0.43649902211044
